time,abs_peak_current_ka,latitude,longitude
1717200900,5.0,68.8577,21.3958
1717200900,4.0,68.8583,21.3844
1717200900,10.0,68.7624,21.4061
1717200900,2.0,68.9265,21.4857
1717200970,4.0,68.8107,21.8395
1717200970,70.0,68.8626,21.4882
1717200970,22.0,68.8546,21.4602
1717200971,2.0,68.8792,21.7543
1717200971,2.0,68.784,21.6065
1717201014,2.0,68.9354,21.8412
1717201014,2.0,68.8736,22.1263
1717201031,6.0,68.8575,21.5726
1717201031,64.0,68.8565,21.5655
1717201031,64.0,68.8561,21.57
1717201031,1.0,68.8742,21.6891
1717201095,4.0,68.8706,21.6942
1717201095,77.0,68.8602,21.5983
1717201096,2.0,68.8712,21.6607
1717201096,23.0,68.8753,21.5802
1717201096,4.0,68.8629,21.6137
1717201096,3.0,68.9568,21.7367
1717201096,6.0,68.862,21.4234
1717201096,3.0,68.9006,21.754
1717201096,2.0,68.982,21.9386
1717201096,6.0,68.9035,20.9886
1717201096,3.0,68.7383,21.6107
1717201096,2.0,68.8421,21.5123
1717201096,2.0,68.874,21.7752
1717201177,2.0,68.8066,22.1181
1717201182,3.0,68.7976,21.539
1717201182,4.0,68.886,21.4136
1717201182,6.0,68.8781,21.407
1717201182,3.0,68.8605,21.2483
1717201182,6.0,68.7583,21.809
1717201182,5.0,68.8446,21.3068
1717201182,2.0,68.8974,21.5015
1717201182,2.0,68.5958,21.8435
1717201182,2.0,68.7993,21.257
1717201182,2.0,68.7657,22.0327
1717201182,4.0,68.9575,22.0635
1717201182,2.0,68.8663,21.7392
1717201182,2.0,68.8896,21.9164
1717201282,5.0,68.8608,21.701
1717201282,4.0,68.755,21.7402
1717201282,11.0,68.8656,21.7352
1717201282,15.0,68.8609,21.7146
1717201282,4.0,68.7768,21.9006
1717201282,5.0,68.8467,22.1601
1717201282,3.0,68.861,21.8133
1717201282,3.0,68.8789,22.0276
1717201282,2.0,68.8994,22.1062
1717201282,2.0,68.8385,21.7101
1717201282,3.0,68.8558,22.1487
1717201336,6.0,68.8584,21.6426
1717201336,34.0,68.8574,21.6499
1717201336,8.0,68.8604,21.6374
1717201336,12.0,68.8632,21.6315
1717201336,5.0,68.8664,21.6407
1717201336,2.0,68.8588,21.7055
1717201336,3.0,68.8221,21.6188
1717201344,9.0,68.8343,21.8738
1717201344,2.0,68.9641,22.1516
1717201373,2.0,68.8449,21.5698
1717201373,49.0,68.8574,21.673
1717201373,4.0,68.8389,21.4467
1717201373,5.0,68.8049,21.9075
1717201373,19.0,68.8525,21.6824
1717201373,3.0,68.8434,21.9484
1717201373,2.0,68.8212,21.9489
1717201373,4.0,68.8364,21.7265
1717201373,6.0,68.8886,21.6766
1717201373,3.0,68.7906,21.9502
1717201373,2.0,68.8182,21.846
1717201373,4.0,69.0,21.9437
1717201427,5.0,68.7981,21.9986
1717201427,72.0,68.8637,21.6692
1717201427,3.0,68.8568,21.6716
1717201427,18.0,68.8634,21.6452
1717201427,4.0,68.8775,21.7771
1717201427,2.0,68.9357,21.8387
1717201427,10.0,68.8989,21.4843
1717201427,2.0,68.8604,21.975
1717201427,3.0,68.6627,21.8845
1717201427,2.0,68.8834,21.5709
1717201427,2.0,68.9203,21.8974
1717201427,2.0,68.8375,21.7886
1717201427,5.0,68.8556,21.7956
1717201455,7.0,68.8737,21.5873
1717201456,4.0,68.8736,21.5882
1717201507,20.0,68.8536,21.6927
1717201537,3.0,68.9769,22.1152
1717201571,81.0,68.8397,21.7157
1717201571,2.0,68.838,21.7211
1717201571,20.0,68.8392,21.709
1717201571,4.0,68.8968,21.6738
1717201571,14.0,68.913,21.7181
1717201571,10.0,68.9207,21.5928
1717201571,3.0,68.9289,21.879
1717201571,4.0,68.9155,21.7124
1717201571,6.0,68.9159,21.7509
1717201571,5.0,69.0158,21.8811
1717201571,3.0,68.9596,21.3718
1717201571,2.0,68.7986,21.8597
1717201571,1.0,68.8894,22.0672
1717201571,2.0,68.9256,21.4372
1717201572,3.0,68.8729,21.9997
1717201612,3.0,68.9678,21.9936
1717201612,3.0,68.8209,21.5875
1717201612,2.0,69.0247,22.0404
1717201615,13.0,68.8653,21.7434
1717201615,31.0,68.8619,21.7464
1717201658,2.0,68.8727,21.7998
1717201658,37.0,68.8625,21.7166
1717201658,22.0,68.8622,21.7392
1717201658,17.0,68.8596,21.744
1717201658,3.0,68.869,21.7756
1717201696,2.0,68.8564,21.7884
1717201696,14.0,68.8575,21.816
1717201696,2.0,68.7793,22.3155
1717201696,2.0,68.9082,22.2007
1717201696,4.0,68.8594,21.8145
1717201696,2.0,68.8133,22.0725
1717201696,2.0,68.8771,22.0856
1717201710,2.0,68.88,21.9083
1717201710,2.0,68.8787,21.7476
1717201710,7.0,68.8547,21.7507
1717201710,11.0,68.8547,21.7545
1717201710,2.0,68.9341,21.7138
1717201710,3.0,68.9469,21.8754
1717201710,3.0,68.9077,21.5623
1717201710,16.0,68.8547,21.7536
1717201711,4.0,68.853,21.7501
1717201749,4.0,68.865,21.9226
1717201749,2.0,68.7921,22.1652
1717201749,3.0,68.8137,22.3326
1717201749,5.0,68.8608,21.8491
1717201749,7.0,68.8606,21.8519
1717201749,3.0,68.8194,22.1191
1717201749,2.0,68.7933,22.2735
1717201749,3.0,69.0076,21.3817
1717201749,2.0,68.9527,22.0388
1717201749,2.0,68.9597,22.116
1717201749,1.0,68.8043,22.1499
1717201750,2.0,68.94,21.863
1717201764,1.0,68.8859,22.1246
1717201791,3.0,68.9023,21.7426
1717201791,26.0,68.9124,21.7997
1717201791,2.0,68.9081,21.7877
1717201791,6.0,68.9072,21.8144
1717201791,1.0,68.9189,21.8845
1717201792,2.0,68.873,21.8348
1717201809,4.0,68.8773,21.9251
1717201809,6.0,68.8637,21.8337
1717201809,2.0,68.8127,22.1783
1717201809,8.0,68.8659,21.8214
1717201831,6.0,68.863,21.8171
1717201831,4.0,68.8639,21.8149
1717201831,3.0,68.8927,21.9624
1717201831,2.0,68.9045,22.0776
1717201831,4.0,68.8743,22.0145
1717201831,2.0,68.7602,22.2872
1717201831,6.0,68.8635,21.8208
1717201831,2.0,68.8158,21.9753
1717201831,2.0,68.794,22.2111
1717201831,2.0,68.8051,22.0867
1717201831,3.0,68.8259,21.8624
1717201831,3.0,68.8141,21.7714
1717201831,4.0,68.8973,21.6525
1717201866,3.0,68.8681,21.8156
1717201866,4.0,68.8684,21.8233
1717201866,4.0,68.8488,21.8455
1717201866,4.0,68.8757,21.8514
1717201866,3.0,68.9585,22.0729
1717201866,2.0,68.695,21.9501
1717201866,1.0,68.8146,22.2791
1717201866,2.0,68.9696,22.0463
1717201866,3.0,68.8264,22.3046
1717201866,3.0,68.9326,22.0932
1717201866,9.0,68.921,21.5225
1717201866,46.0,68.9151,21.5215
1717201866,9.0,68.921,21.5295
1717201895,2.0,68.8746,21.8886
1717201895,4.0,68.8949,22.0578
1717201895,3.0,68.8745,21.9611
1717201895,3.0,68.8221,22.3113
1717201895,3.0,68.8795,21.8226
1717201895,3.0,68.8828,21.8636
1717201895,3.0,68.8738,21.7797
1717201911,3.0,69.0437,21.9127
1717201931,2.0,68.8872,21.9556
1717201931,120.0,68.8535,21.8565
1717201931,15.0,68.8507,21.8453
1717201931,4.0,68.8717,21.8182
1717201931,13.0,68.8524,21.8452
1717201931,7.0,68.8514,21.8459
1717201931,4.0,68.8725,21.8268
1717201931,1.0,68.8816,21.9609
1717201931,11.0,68.8521,21.8448
1717201931,1.0,68.9716,21.9064
1717201931,2.0,68.9669,21.9549
1717201947,38.0,68.8562,21.825
1717201947,5.0,68.8814,21.818
1717201947,3.0,68.8534,21.8179
1717201947,1.0,68.8334,22.2953
1717201948,7.0,68.855,21.8252
1717201975,4.0,68.8829,21.8954
1717201975,4.0,68.8722,21.8192
1717201975,5.0,68.8913,21.9328
1717201975,4.0,68.7126,22.1565
1717201975,3.0,68.7756,21.9552
1717201975,2.0,68.8807,21.8715
1717201975,2.0,68.9113,22.1567
1717201975,2.0,68.5226,22.0694
1717201975,2.0,68.7783,22.0472
1717201975,2.0,68.877,22.1449
1717201975,2.0,68.7028,22.4102
1717201975,10.0,68.831,21.8797
1717201976,3.0,69.0176,21.7523
1717201976,3.0,68.8832,21.9994
1717201976,2.0,68.9301,21.9243
1717201996,44.0,68.8486,21.8735
1717201996,10.0,68.8507,21.8778
1717201996,15.0,68.8517,21.8603
1717201996,3.0,68.873,21.7658
1717201996,5.0,68.8534,21.8671
1717201996,13.0,68.8514,21.8576
1717201996,6.0,68.849,21.8718
1717201996,15.0,68.851,21.8581
1717202020,2.0,68.8868,21.9308
1717202020,2.0,68.9023,22.0423
1717202020,3.0,68.8865,21.9022
1717202020,4.0,68.88,21.8573
1717202020,4.0,68.8795,21.8586
1717202020,2.0,68.8915,21.9541
1717202020,3.0,68.8249,22.036
1717202020,3.0,68.8998,21.7974
1717202020,2.0,68.8508,21.3858
1717202020,2.0,68.769,22.001
1717202020,3.0,68.9126,22.1009
1717202020,4.0,68.8628,21.5611
1717202021,2.0,68.9664,21.7747
1717202021,3.0,68.9605,21.7999
1717202021,3.0,68.6299,22.3512
1717202021,2.0,68.9336,22.0644
1717202062,3.0,68.8832,21.8911
1717202062,6.0,68.8815,21.825
1717202062,3.0,68.8584,21.8145
1717202062,7.0,68.8793,21.835
1717202062,2.0,68.9021,22.0578
1717202062,1.0,68.9139,22.1639
1717202062,1.0,68.7123,22.4874
1717202062,2.0,68.7773,22.3054
1717202094,4.0,68.9571,21.9274
1717202095,14.0,68.9712,21.9158
1717202095,12.0,68.9772,21.8375
1717202095,3.0,68.9167,21.9714
1717202095,3.0,68.9112,21.6092
1717202111,2.0,68.8333,21.5442
1717202121,6.0,68.8834,21.8701
1717202121,3.0,68.9481,21.7391
1717202121,2.0,68.9092,22.1324
1717202121,5.0,68.9017,21.9171
1717202121,3.0,68.7702,21.7646
1717202121,3.0,68.9984,21.877
1717202121,2.0,68.8745,21.8793
1717202121,3.0,69.0406,21.5508
1717202121,2.0,68.8455,21.7468
1717202134,6.0,68.7592,21.5598
1717202134,8.0,68.7188,21.736
1717202134,3.0,68.702,22.0634
1717202134,4.0,68.8291,21.7237
1717202134,3.0,68.7645,21.5171
1717202134,10.0,68.775,21.3334
1717202136,2.0,68.9703,21.9952
1717202136,6.0,68.979,21.9086
1717202136,5.0,68.9819,21.8961
1717202136,5.0,68.9266,22.1156
1717202136,2.0,68.9828,22.0781
1717202151,3.0,68.8467,22.2885
1717202151,7.0,68.8723,21.8886
1717202151,1.0,68.8943,22.0793
1717202151,2.0,68.7639,21.8151
1717202151,3.0,68.8682,21.9218
1717202151,4.0,68.8458,22.193
1717202151,3.0,68.8517,21.8814
1717202151,7.0,68.86,21.8888
1717202151,3.0,68.9382,21.956
1717202181,3.0,68.8214,22.2295
1717202209,50.0,68.8719,21.9146
1717202209,65.0,68.871,21.9174
1717202209,9.0,68.8713,21.8922
1717202209,6.0,68.8679,21.8839
1717202209,4.0,68.8965,22.0368
1717202209,5.0,68.9525,21.8833
1717202209,5.0,68.9218,21.8705
1717202209,2.0,68.8095,22.3399
1717202209,2.0,68.9652,22.082
1717202209,2.0,68.8701,21.4375
1717202209,2.0,68.7925,22.0938
1717202209,2.0,68.9532,21.6639
1717202209,3.0,68.9356,21.761
1717202209,3.0,68.9871,21.8591
1717202209,2.0,68.8958,22.1314
1717202209,3.0,68.9757,21.7444
1717202210,3.0,68.8924,21.8476
1717202210,2.0,68.8977,22.0198
1717202210,1.0,68.8566,22.2144
1717202210,6.0,68.8787,21.9406
1717202210,2.0,68.8363,22.0768
1717202210,2.0,68.8988,22.0503
1717202226,4.0,69.0605,21.7944
1717202235,2.0,68.8274,22.0009
1717202235,2.0,68.8214,21.8806
1717202236,2.0,68.9025,22.1619
1717202236,13.0,68.8322,21.9812
1717202236,10.0,68.8148,21.9681
1717202236,6.0,68.8121,21.9669
1717202236,8.0,68.8139,21.9688
1717202273,7.0,68.8842,21.8756
1717202273,13.0,68.8893,21.9221
1717202273,14.0,68.8775,21.8951
1717202273,11.0,68.8764,21.9126
1717202273,3.0,68.9143,21.7885
1717202273,1.0,68.7765,22.3042
1717202273,2.0,68.9068,22.1933
1717202273,2.0,68.9299,22.1084
1717202273,3.0,68.7921,22.0785
1717202273,2.0,68.9925,21.9654
1717202273,26.0,68.9454,21.797
1717202273,12.0,68.9435,21.7981
1717202273,5.0,68.9669,21.6938
1717202273,1.0,68.9754,22.1295
1717202297,2.0,68.8826,22.0262
1717202297,8.0,68.8779,21.9627
1717202297,2.0,68.9024,21.9957
1717202297,4.0,68.8098,21.9713
1717202297,2.0,68.8458,22.2341
1717202297,3.0,68.8434,22.2435
1717202297,7.0,68.955,21.822
1717202298,1.0,68.9101,21.5189
1717202329,9.0,68.8754,21.9284
1717202329,7.0,68.8776,21.9279
1717202329,10.0,68.8774,21.9219
1717202329,7.0,68.6996,22.3177
1717202342,7.0,68.7401,21.5408
1717202342,3.0,68.771,21.5243
1717202350,5.0,68.898,21.975
1717202350,20.0,68.8886,21.9681
1717202350,17.0,68.8878,21.968
1717202350,1.0,68.8998,22.0486
1717202350,2.0,68.8961,22.0217
1717202350,6.0,68.8836,21.9337
1717202351,5.0,68.8904,21.9847
1717202351,2.0,68.8919,21.9032
1717202351,6.0,68.863,21.8728
1717202351,3.0,68.8712,22.0473
1717202351,2.0,68.8681,22.0712
1717202351,2.0,68.7623,22.2256
1717202351,4.0,68.727,21.9422
1717202351,3.0,68.8863,21.8856
1717202351,3.0,68.737,21.8029
1717202351,11.0,68.8964,21.9261
1717202351,2.0,68.8541,22.2416
1717202351,1.0,68.9061,21.876
1717202351,2.0,68.9033,22.0732
1717202351,1.0,68.9173,22.0011
1717202351,17.0,68.9208,22.0095
1717202351,7.0,68.9211,22.0088
1717202351,5.0,68.9625,21.508
1717202351,5.0,68.9589,21.7211
1717202351,4.0,68.904,21.977
1717202386,87.0,68.9054,21.9189
1717202386,3.0,68.8894,21.9128
1717202386,23.0,68.8933,21.9228
1717202386,1.0,68.9222,21.7707
1717202386,18.0,68.8909,21.8883
1717202386,17.0,68.9492,21.9973
1717202386,15.0,68.8951,21.8967
1717202386,6.0,68.9028,21.9258
1717202386,5.0,68.893,21.4032
1717202386,1.0,68.8999,22.0074
1717202386,15.0,68.8976,21.9104
1717202386,5.0,68.8969,21.9102
1717202387,3.0,68.9021,21.9506
1717202387,2.0,68.9699,21.7825
1717202410,19.0,68.8932,21.9797
1717202410,11.0,68.8893,21.9658
1717202410,10.0,68.8895,21.965
1717202410,5.0,68.8912,22.0
1717202442,1.0,68.9036,21.9742
1717202442,61.0,68.8935,21.9541
1717202442,5.0,68.8994,21.9271
1717202442,2.0,68.8932,21.9072
1717202442,14.0,68.8561,21.9702
1717202443,19.0,68.8555,21.896
1717202443,2.0,68.9091,22.0518
1717202443,1.0,68.9921,22.0088
1717202470,3.0,68.8964,21.9621
1717202470,47.0,68.8914,21.9596
1717202470,1.0,68.8908,21.8675
1717202470,2.0,68.9094,22.1191
1717202470,18.0,68.8875,21.9537
1717202470,4.0,68.8953,21.911
1717202470,5.0,68.8951,21.9826
1717202470,5.0,68.8913,21.9583
1717202475,15.0,68.76,21.541
1717202475,5.0,68.7644,21.5514
1717202475,2.0,68.6713,21.7331
1717202475,3.0,68.7011,21.6919
1717202475,4.0,68.7599,21.5516
1717202475,3.0,68.8443,21.7389
1717202475,10.0,68.7601,21.7026
1717202475,5.0,68.7401,21.7229
1717202499,45.0,68.8936,21.9515
1717202499,38.0,68.8978,21.9267
1717202499,56.0,68.8927,21.9615
1717202499,18.0,68.8973,21.9471
1717202499,9.0,68.8866,21.9544
1717202499,2.0,68.8961,21.9856
1717202500,6.0,68.8976,22.0075
1717202500,2.0,68.862,22.1802
1717202500,3.0,68.9401,22.0695
1717202500,1.0,69.0163,21.5783
1717202504,3.0,68.6851,22.1145
1717202518,5.0,68.8853,21.9697
1717202518,5.0,68.8805,22.0066
1717202518,2.0,68.8621,21.8252
1717202518,3.0,68.8969,22.1963
1717202518,3.0,68.8375,22.0428
1717202542,7.0,68.8986,21.9579
1717202542,36.0,68.8993,21.9601
1717202542,8.0,68.8944,22.0013
1717202543,2.0,68.832,21.6049
1717202583,6.0,68.9068,21.9534
1717202583,8.0,68.9024,21.9357
1717202583,12.0,68.954,22.0006
1717202583,10.0,68.9086,21.9593
1717202583,4.0,68.8969,21.9885
1717202583,2.0,68.7981,22.1466
1717202584,6.0,68.9859,21.9835
1717202584,2.0,68.8437,22.1198
1717202584,3.0,68.9902,21.6068
1717202584,2.0,68.8906,22.1174
1717202600,13.0,68.7815,21.556
1717202600,9.0,68.7817,21.5591
1717202600,1.0,68.8341,21.8344
1717202601,13.0,68.7788,21.7376
1717202607,4.0,68.9026,21.9556
1717202607,11.0,68.9012,21.9861
1717202607,3.0,68.9573,22.1644
1717202607,2.0,68.9213,22.1294
1717202607,2.0,68.8546,22.2319
1717202607,1.0,68.7038,22.1047
1717202607,9.0,68.9056,22.0115
1717202607,4.0,68.9396,21.8393
1717202607,10.0,68.9028,22.0068
1717202620,1.0,68.9478,21.6872
1717202631,3.0,68.8986,21.999
1717202631,65.0,68.9037,22.0058
1717202631,3.0,68.8981,22.004
1717202631,12.0,68.8951,22.0168
1717202631,1.0,68.8888,22.2036
1717202631,7.0,68.9022,22.0127
1717202631,5.0,68.8996,22.0738
1717202632,8.0,68.8985,21.9378
1717202632,7.0,68.8963,21.9465
1717202632,13.0,68.906,22.0061
1717202632,4.0,68.919,21.6634
1717202632,4.0,68.893,22.0037
1717202632,2.0,68.9254,22.0426
1717202632,7.0,68.8952,22.0363
1717202632,3.0,68.9546,21.8516
1717202632,1.0,68.9544,22.0622
1717202632,7.0,68.8939,21.9299
1717202632,12.0,68.8957,22.0367
1717202632,6.0,68.8024,22.065
1717202632,3.0,68.8058,21.9126
1717202632,5.0,68.8953,22.0337
1717202632,3.0,68.8959,22.0413
1717202632,5.0,68.8951,22.0328
1717202653,31.0,68.8954,22.043
1717202653,8.0,68.8874,22.041
1717202653,16.0,68.8919,22.0392
1717202653,2.0,68.8959,21.9787
1717202653,11.0,68.8991,21.991
1717202653,5.0,68.8886,21.991
1717202654,1.0,68.9172,22.0828
1717202654,8.0,68.8987,21.9921
1717202654,6.0,68.8921,22.0403
1717202654,3.0,68.9081,21.9835
1717202654,1.0,68.9747,21.8267
1717202672,36.0,68.9052,21.9741
1717202672,8.0,68.9086,21.9735
1717202672,42.0,68.905,22.0185
1717202672,36.0,68.9051,22.0286
1717202672,27.0,68.9057,21.9657
1717202672,10.0,68.9033,21.985
1717202672,2.0,68.8697,21.7627
1717202672,4.0,68.908,21.9386
1717202672,4.0,68.9246,22.0979
1717202673,2.0,68.9948,22.1062
1717202673,6.0,68.8756,22.0373
1717202673,3.0,68.8867,21.8708
1717202673,22.0,68.9086,21.9705
1717202673,11.0,68.9075,21.97
1717202673,6.0,68.9088,21.9723
1717202673,1.0,68.9739,22.1309
1717202673,4.0,68.9115,21.9997
1717202673,7.0,68.909,21.9732
1717202673,3.0,69.0611,21.9853
1717202705,54.0,68.9056,21.9588
1717202705,18.0,68.9001,21.9565
1717202705,11.0,68.9058,21.9988
1717202705,14.0,68.9079,21.9317
1717202705,1.0,68.9132,22.0261
1717202705,10.0,68.9035,21.9999
1717202705,4.0,68.9122,21.9783
1717202730,3.0,68.9764,22.0961
1717202730,5.0,68.9895,22.0418
1717202730,1.0,69.0141,22.0617
1717202730,3.0,68.7914,21.9216
1717202730,2.0,68.7006,21.4286
1717202730,2.0,68.8704,21.8246
1717202730,2.0,69.0275,21.9509
1717202730,4.0,68.9192,22.0615
1717202730,3.0,68.9558,22.0287
1717202730,4.0,68.9099,21.9212
1717202730,6.0,68.876,21.9119
1717202730,5.0,69.016,21.8192
1717202730,10.0,68.8535,22.0394
1717202730,2.0,68.8536,22.0477
1717202730,2.0,68.9661,21.4745
1717202748,18.0,68.7791,21.5921
1717202748,101.0,69.0127,21.2752
1717202748,85.0,68.8192,21.6593
1717202748,8.0,68.7884,21.5939
1717202748,6.0,68.7834,21.6198
1717202748,37.0,68.8471,21.6134
1717202748,6.0,68.852,21.6062
1717202748,9.0,68.8456,21.6085
1717202748,10.0,68.8444,21.6074
1717202748,5.0,68.8432,21.6108
1717202748,13.0,68.8438,21.6073
1717202748,5.0,68.8434,21.6093
1717202766,6.0,68.8507,22.0725
1717202766,5.0,68.7783,22.1717
1717202766,3.0,68.7849,22.0587
1717202766,2.0,68.7152,22.2131
1717202791,7.0,68.9254,22.0753
1717202791,6.0,68.9163,22.0607
1717202791,10.0,68.9392,22.0948
1717202791,2.0,68.9566,22.1537
1717202791,6.0,68.8987,22.0375
1717202823,7.0,68.7848,21.6203
1717202823,5.0,68.8032,21.7985
1717202823,2.0,68.8051,21.8643
1717202823,3.0,68.7893,21.6213
1717202825,3.0,68.8844,21.9141
1717202825,8.0,68.8905,22.0522
1717202825,3.0,68.8787,21.9024
1717202825,3.0,68.8071,22.3294
1717202825,2.0,68.7411,22.141
1717202826,4.0,68.8813,22.0695
1717202826,3.0,68.8648,22.2056
1717202826,1.0,68.9386,22.138
1717202826,2.0,68.7603,22.273
1717202826,2.0,68.983,21.8841
1717202855,2.0,68.8357,22.1295
1717202855,5.0,68.8932,22.0729
1717202855,5.0,68.8998,22.0793
1717202855,4.0,68.9865,22.0324
1717202855,3.0,68.8956,21.8849
1717202855,10.0,68.9269,22.095
1717202873,5.0,68.8758,22.0935
1717202873,3.0,68.8673,22.1129
1717202873,4.0,68.8786,22.135
1717202873,2.0,68.9353,21.2644
1717202900,60.0,68.8675,22.106
1717202900,12.0,68.8657,22.1076
1717202900,8.0,68.8973,22.0841
1717202900,6.0,68.8652,22.1097
1717202900,4.0,68.8983,22.2206
1717202900,9.0,68.8657,22.112
1717202900,1.0,68.9081,22.0665
1717202900,3.0,68.8698,22.1722
1717202900,3.0,68.8666,22.1123
1717202900,2.0,68.8672,22.1484
1717202900,7.0,68.8661,22.11
1717202900,2.0,68.9297,21.8853
1717202900,5.0,68.8653,22.1095
1717202900,7.0,68.8655,22.1101
1717202900,3.0,68.9425,22.0311
1717202900,2.0,68.9702,21.9382
1717202900,4.0,68.8733,22.176
1717202938,35.0,68.9119,22.0852
1717202938,2.0,68.8698,22.1738
1717202938,10.0,68.9066,22.0408
1717202938,20.0,68.9027,22.0613
1717202938,4.0,68.9169,22.0354
1717202938,3.0,68.9209,22.1707
1717202939,3.0,68.8354,21.7528
1717202939,3.0,68.7368,22.3613
1717202939,2.0,68.9337,22.1773
1717202939,9.0,68.9385,22.122
1717202946,5.0,68.7289,21.6756
1717202946,2.0,68.8045,21.9134
1717202978,6.0,68.8912,22.0812
1717202978,11.0,68.8898,22.0794
1717202978,13.0,68.8937,22.083
1717202978,3.0,68.8074,22.323
1717202978,4.0,68.891,22.0768
1717202978,2.0,68.9039,22.0671
1717202994,2.0,68.9054,22.1471
1717202994,7.0,68.9037,22.1078
1717202994,4.0,68.9012,22.1428
1717202994,7.0,68.9003,22.1254
1717202994,2.0,68.9023,22.1455
1717202994,2.0,68.9007,22.132
1717202994,5.0,68.9,22.1254
1717202994,4.0,68.8994,22.1252
1717203019,46.0,68.9003,22.1287
1717203019,1.0,68.9091,22.1882
1717203019,2.0,68.8964,22.0762
1717203019,8.0,68.9086,22.2019
1717203019,7.0,68.8999,22.0893
1717203019,12.0,68.9044,22.1194
1717203019,9.0,68.8934,22.1362
1717203019,11.0,68.9036,22.1205
1717203019,7.0,68.9026,22.1242
1717203020,9.0,68.9038,22.1186
1717203020,7.0,68.9033,22.1196
1717203020,2.0,68.9056,22.1426
1717203020,1.0,68.9984,21.9257
1717203020,34.0,68.974,21.8433
1717203020,18.0,68.9711,21.8384
1717203020,1.0,68.992,21.832
1717203020,13.0,68.9719,21.8389
1717203020,24.0,68.9715,21.8389
1717203020,6.0,68.9928,21.8788
1717203020,3.0,69.005,21.8249
1717203020,4.0,68.9903,21.6658
1717203020,6.0,68.6958,21.8394
1717203020,4.0,68.8779,21.9082
1717203020,3.0,68.7854,21.3164
1717203020,7.0,68.8977,22.1517
1717203020,4.0,68.6017,21.8532
1717203020,5.0,68.9042,22.1356
1717203048,41.0,68.9244,22.0306
1717203056,7.0,68.8937,22.1407
1717203056,7.0,68.9009,22.1476
1717203056,10.0,68.9096,22.1405
1717203056,6.0,68.8996,22.1444
1717203071,9.0,68.9544,22.1242
1717203071,6.0,68.9011,22.1056
1717203071,4.0,68.8497,22.1746
1717203071,3.0,68.808,22.1277
1717203071,3.0,68.7213,22.534
1717203071,3.0,68.6925,22.4777
1717203071,3.0,68.829,21.83
1717203071,1.0,68.8176,22.2145
1717203071,3.0,68.5136,22.1436
1717203087,2.0,68.9243,22.1547
1717203087,13.0,68.9226,22.1071
1717203087,5.0,68.9125,22.118
1717203087,7.0,68.7453,21.7021
1717203087,9.0,68.747,21.7048
1717203087,4.0,68.7673,21.7966
1717203087,7.0,68.7434,21.6888
1717203087,1.0,68.7333,22.2546
1717203087,1.0,68.6876,22.218
1717203087,19.0,68.7597,21.6918
1717203087,3.0,68.7437,22.1228
1717203087,2.0,68.7562,22.3027
1717203087,3.0,68.729,21.7145
1717203087,2.0,68.7454,21.9667
1717203087,1.0,68.8322,21.885
1717203087,3.0,68.6936,22.4936
1717203087,3.0,68.7243,22.2265
1717203087,3.0,68.8055,21.6279
1717203087,11.0,68.7641,21.8774
1717203101,8.0,68.8918,22.1423
1717203101,7.0,68.9131,22.1418
1717203101,10.0,68.8976,22.13
1717203101,3.0,68.9128,22.1344
1717203101,14.0,68.9008,22.1451
1717203101,7.0,68.9069,22.169
1717203101,3.0,68.8623,22.1459
1717203101,1.0,68.9107,22.041
1717203101,3.0,68.9014,22.0767
1717203101,8.0,68.9257,22.1022
1717203140,67.0,68.918,22.0974
1717203140,5.0,68.8995,22.1793
1717203140,4.0,68.9072,22.1079
1717203140,36.0,68.9093,22.112
1717203140,20.0,68.9125,22.0817
1717203140,4.0,68.8311,22.158
1717203140,2.0,68.7742,22.3009
1717203140,3.0,68.9197,22.1105
1717203140,3.0,68.9711,21.8708
1717203140,2.0,68.9337,21.9529
1717203140,11.0,68.9472,22.1127
1717203160,37.0,68.9022,22.1513
1717203160,17.0,68.9024,22.158
1717203160,14.0,68.9061,22.1538
1717203161,8.0,68.9061,22.1535
1717203186,9.0,68.8419,21.9879
1717203186,2.0,68.8601,21.5399
1717203186,4.0,68.9114,22.1278
1717203186,3.0,68.9056,22.1578
1717203186,3.0,68.9,22.108
1717203186,3.0,68.8838,22.0444
1717203186,2.0,68.7327,21.7546
1717203186,9.0,68.6919,21.5743
1717203186,3.0,68.5697,22.0806
1717203186,4.0,68.6979,21.535
1717203186,4.0,68.7319,22.1205
1717203186,5.0,68.6669,22.0313
1717203186,4.0,68.9691,20.9994
1717203186,10.0,68.6962,21.5468
1717203186,3.0,68.7314,21.4848
1717203203,4.0,68.9041,22.0604
1717203203,4.0,68.9074,22.0989
1717203203,4.0,68.9152,22.1714
1717203203,4.0,68.8776,21.8061
1717203204,2.0,68.9505,21.8882
1717203204,2.0,68.8897,22.2365
1717203209,8.0,68.7686,21.692
1717203209,2.0,68.7521,22.1732
1717203209,1.0,68.7367,21.8656
1717203233,5.0,68.9112,22.1156
1717203233,6.0,68.9177,22.1392
1717203233,10.0,68.9093,22.0912
1717203233,9.0,68.911,22.0907
1717203233,6.0,68.9123,22.1016
1717203233,4.0,68.746,21.7484
1717203233,2.0,68.8253,22.3096
1717203233,2.0,68.8861,21.904
1717203233,1.0,68.8978,21.9592
1717203234,6.0,69.1197,21.8633
1717203234,4.0,68.9982,22.0961
1717203234,3.0,68.6229,21.7166
1717203234,3.0,68.999,22.0779
1717203234,3.0,68.9795,21.717
